timestamp_utc,series,value
2026-09-25T12:43:45+00:00,"series",2
2026-09-25T12:44:00+00:00,"series",2
2026-09-25T12:44:15+00:00,"series",2
2026-09-25T12:44:30+00:00,"series",2
2026-09-25T12:44:45+00:00,"series",2
2026-09-25T12:45:00+00:00,"series",2
2026-09-25T12:45:15+00:00,"series",2
2026-09-25T12:45:30+00:00,"series",2
2026-09-25T12:45:45+00:00,"series",2
2026-09-25T12:46:00+00:00,"series",2
2026-09-25T12:46:15+00:00,"series",2
2026-09-25T12:46:30+00:00,"series",2
2026-09-25T12:46:45+00:00,"series",2
2026-09-25T12:47:00+00:00,"series",2
2026-09-25T12:47:15+00:00,"series",2
2026-09-25T12:47:30+00:00,"series",2
2026-09-25T12:47:45+00:00,"series",2
2026-09-25T12:48:00+00:00,"series",2
2026-09-25T12:48:15+00:00,"series",2
2026-09-25T12:48:30+00:00,"series",2
2026-09-25T12:48:45+00:00,"series",2
2026-09-25T12:49:00+00:00,"series",2
2026-09-25T12:49:15+00:00,"series",2
2026-09-25T12:49:30+00:00,"series",2
2026-09-25T12:49:45+00:00,"series",2
2026-09-25T12:50:00+00:00,"series",2
2026-09-25T12:50:15+00:00,"series",2
2026-09-25T12:50:30+00:00,"series",2
2026-09-25T12:50:45+00:00,"series",2
2026-09-25T12:51:00+00:00,"series",2
2026-09-25T12:51:15+00:00,"series",2
2026-09-25T12:51:30+00:00,"series",2
2026-09-25T12:51:45+00:00,"series",2
2026-09-25T12:52:00+00:00,"series",1
2026-09-25T12:52:15+00:00,"series",1
2026-09-25T12:52:30+00:00,"series",1
2026-09-25T12:52:45+00:00,"series",1
2026-09-25T12:53:00+00:00,"series",1
2026-09-25T12:53:15+00:00,"series",1
2026-09-25T12:53:30+00:00,"series",1
2026-09-25T12:53:45+00:00,"series",1
2026-09-25T12:54:00+00:00,"series",1
2026-09-25T12:54:15+00:00,"series",1
2026-09-25T12:54:30+00:00,"series",1
2026-09-25T12:54:45+00:00,"series",1
2026-09-25T12:55:00+00:00,"series",1
