timestamp_utc,series,value
2026-09-25T12:42:30+00:00,"DCGM_FI_DRIVER_VERSION=580.173.02,Hostname=dcgm-exporter-ff7q7,UUID=GPU-82d1d424-3b24-a11a-964e-7beecc07d773,device=nvidia0,gpu=0,instance=dcgm-exporter:9400,job=dcgm-exporter,modelName=Tesla T4",0
2026-09-25T12:42:45+00:00,"DCGM_FI_DRIVER_VERSION=580.173.02,Hostname=dcgm-exporter-ff7q7,UUID=GPU-82d1d424-3b24-a11a-964e-7beecc07d773,device=nvidia0,gpu=0,instance=dcgm-exporter:9400,job=dcgm-exporter,modelName=Tesla T4",0
2026-09-25T12:43:00+00:00,"DCGM_FI_DRIVER_VERSION=580.173.02,Hostname=dcgm-exporter-ff7q7,UUID=GPU-82d1d424-3b24-a11a-964e-7beecc07d773,device=nvidia0,gpu=0,instance=dcgm-exporter:9400,job=dcgm-exporter,modelName=Tesla T4",0
2026-09-25T12:43:15+00:00,"DCGM_FI_DRIVER_VERSION=580.173.02,Hostname=dcgm-exporter-ff7q7,UUID=GPU-82d1d424-3b24-a11a-964e-7beecc07d773,device=nvidia0,gpu=0,instance=dcgm-exporter:9400,job=dcgm-exporter,modelName=Tesla T4",0
2026-09-25T12:43:30+00:00,"DCGM_FI_DRIVER_VERSION=580.173.02,Hostname=dcgm-exporter-ff7q7,UUID=GPU-82d1d424-3b24-a11a-964e-7beecc07d773,device=nvidia0,gpu=0,instance=dcgm-exporter:9400,job=dcgm-exporter,modelName=Tesla T4",0
2026-09-25T12:43:45+00:00,"DCGM_FI_DRIVER_VERSION=580.173.02,Hostname=dcgm-exporter-ff7q7,UUID=GPU-82d1d424-3b24-a11a-964e-7beecc07d773,device=nvidia0,gpu=0,instance=dcgm-exporter:9400,job=dcgm-exporter,modelName=Tesla T4",0
2026-09-25T12:44:00+00:00,"DCGM_FI_DRIVER_VERSION=580.173.02,Hostname=dcgm-exporter-ff7q7,UUID=GPU-82d1d424-3b24-a11a-964e-7beecc07d773,device=nvidia0,gpu=0,instance=dcgm-exporter:9400,job=dcgm-exporter,modelName=Tesla T4",0
2026-09-25T12:44:15+00:00,"DCGM_FI_DRIVER_VERSION=580.173.02,Hostname=dcgm-exporter-ff7q7,UUID=GPU-82d1d424-3b24-a11a-964e-7beecc07d773,device=nvidia0,gpu=0,instance=dcgm-exporter:9400,job=dcgm-exporter,modelName=Tesla T4",0
2026-09-25T12:44:30+00:00,"DCGM_FI_DRIVER_VERSION=580.173.02,Hostname=dcgm-exporter-ff7q7,UUID=GPU-82d1d424-3b24-a11a-964e-7beecc07d773,device=nvidia0,gpu=0,instance=dcgm-exporter:9400,job=dcgm-exporter,modelName=Tesla T4",0
2026-09-25T12:44:45+00:00,"DCGM_FI_DRIVER_VERSION=580.173.02,Hostname=dcgm-exporter-ff7q7,UUID=GPU-82d1d424-3b24-a11a-964e-7beecc07d773,device=nvidia0,gpu=0,instance=dcgm-exporter:9400,job=dcgm-exporter,modelName=Tesla T4",0
2026-09-25T12:45:00+00:00,"DCGM_FI_DRIVER_VERSION=580.173.02,Hostname=dcgm-exporter-ff7q7,UUID=GPU-82d1d424-3b24-a11a-964e-7beecc07d773,device=nvidia0,gpu=0,instance=dcgm-exporter:9400,job=dcgm-exporter,modelName=Tesla T4",0
2026-09-25T12:45:15+00:00,"DCGM_FI_DRIVER_VERSION=580.173.02,Hostname=dcgm-exporter-ff7q7,UUID=GPU-82d1d424-3b24-a11a-964e-7beecc07d773,device=nvidia0,gpu=0,instance=dcgm-exporter:9400,job=dcgm-exporter,modelName=Tesla T4",0
2026-09-25T12:45:30+00:00,"DCGM_FI_DRIVER_VERSION=580.173.02,Hostname=dcgm-exporter-ff7q7,UUID=GPU-82d1d424-3b24-a11a-964e-7beecc07d773,device=nvidia0,gpu=0,instance=dcgm-exporter:9400,job=dcgm-exporter,modelName=Tesla T4",0
2026-09-25T12:45:45+00:00,"DCGM_FI_DRIVER_VERSION=580.173.02,Hostname=dcgm-exporter-ff7q7,UUID=GPU-82d1d424-3b24-a11a-964e-7beecc07d773,device=nvidia0,gpu=0,instance=dcgm-exporter:9400,job=dcgm-exporter,modelName=Tesla T4",0
2026-09-25T12:46:00+00:00,"DCGM_FI_DRIVER_VERSION=580.173.02,Hostname=dcgm-exporter-ff7q7,UUID=GPU-82d1d424-3b24-a11a-964e-7beecc07d773,device=nvidia0,gpu=0,instance=dcgm-exporter:9400,job=dcgm-exporter,modelName=Tesla T4",0
2026-09-25T12:46:15+00:00,"DCGM_FI_DRIVER_VERSION=580.173.02,Hostname=dcgm-exporter-ff7q7,UUID=GPU-82d1d424-3b24-a11a-964e-7beecc07d773,device=nvidia0,gpu=0,instance=dcgm-exporter:9400,job=dcgm-exporter,modelName=Tesla T4",0
2026-09-25T12:46:30+00:00,"DCGM_FI_DRIVER_VERSION=580.173.02,Hostname=dcgm-exporter-ff7q7,UUID=GPU-82d1d424-3b24-a11a-964e-7beecc07d773,device=nvidia0,gpu=0,instance=dcgm-exporter:9400,job=dcgm-exporter,modelName=Tesla T4",0
